Country,Category,Session,Timezone,Start Date,Start Time,End Date,End Time,Circuit,Title,Country Code
France,Moto3,Free Practice 2,Europe/Paris,10/05/2025,08:40,10/05/2025,09:10,Le Mans,Michelin Grand Prix de France,FRA
France,Moto2,Free Practice 2,Europe/Paris,10/05/2025,09:25,10/05/2025,09:55,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Free Practice 2,Europe/Paris,10/05/2025,10:10,10/05/2025,10:40,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Qualifying 1,Europe/Paris,10/05/2025,10:50,10/05/2025,11:05,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Qualifying 2,Europe/Paris,10/05/2025,11:15,10/05/2025,11:30,Le Mans,Michelin Grand Prix de France,FRA
France,Moto3,Qualifying 1,Europe/Paris,10/05/2025,12:50,10/05/2025,13:05,Le Mans,Michelin Grand Prix de France,FRA
France,Moto3,Qualifying 2,Europe/Paris,10/05/2025,13:15,10/05/2025,13:30,Le Mans,Michelin Grand Prix de France,FRA
France,Moto2,Qualifying 1,Europe/Paris,10/05/2025,13:45,10/05/2025,14:00,Le Mans,Michelin Grand Prix de France,FRA
France,Moto2,Qualifying 2,Europe/Paris,10/05/2025,14:10,10/05/2025,14:25,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Sprint,Europe/Paris,10/05/2025,15:00,10/05/2025,15:30,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Warm Up,Europe/Paris,11/05/2025,09:40,11/05/2025,09:50,Le Mans,Michelin Grand Prix de France,FRA
France,Moto3,Race,Europe/Paris,11/05/2025,11:00,11/05/2025,11:30,Le Mans,Michelin Grand Prix de France,FRA
France,Moto2,Race,Europe/Paris,11/05/2025,12:15,11/05/2025,12:55,Le Mans,Michelin Grand Prix de France,FRA
France,MotoGP,Race,Europe/Paris,11/05/2025,14:00,11/05/2025,14:50,Le Mans,Michelin Grand Prix de France,FRA
France,Moto3,Testing,Europe/Paris,12/05/2025,,12/05/2025,,Le Mans,France Moto3 Test,FRA
France,Moto2,Testing,Europe/Paris,13/05/2025,,13/05/2025,,Le Mans,France Moto2 Test,FRA
United Kingdom,Moto3,Free Practice 1,Europe/London,23/05/2025,10:00,23/05/2025,10:35,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto2,Free Practice 1,Europe/London,23/05/2025,10:50,23/05/2025,11:30,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Free Practice 1,Europe/London,23/05/2025,11:45,23/05/2025,12:30,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto3,Practice,Europe/London,23/05/2025,14:15,23/05/2025,14:50,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto2,Practice,Europe/London,23/05/2025,15:05,23/05/2025,15:45,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Practice,Europe/London,23/05/2025,16:00,23/05/2025,17:00,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto3,Free Practice 2,Europe/London,24/05/2025,09:40,24/05/2025,10:10,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto2,Free Practice 2,Europe/London,24/05/2025,10:25,24/05/2025,10:55,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Free Practice 2,Europe/London,24/05/2025,11:10,24/05/2025,11:40,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Qualifying 1,Europe/London,24/05/2025,11:50,24/05/2025,12:05,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Qualifying 2,Europe/London,24/05/2025,12:15,24/05/2025,12:30,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto3,Qualifying 1,Europe/London,24/05/2025,13:50,24/05/2025,14:05,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto3,Qualifying 2,Europe/London,24/05/2025,14:15,24/05/2025,14:30,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto2,Qualifying 1,Europe/London,24/05/2025,14:45,24/05/2025,15:00,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto2,Qualifying 2,Europe/London,24/05/2025,15:10,24/05/2025,15:25,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Sprint,Europe/London,24/05/2025,16:00,24/05/2025,16:30,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Warm Up,Europe/London,25/05/2025,09:40,25/05/2025,09:50,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto2,Race,Europe/London,25/05/2025,12:15,25/05/2025,12:45,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,MotoGP,Race,Europe/London,25/05/2025,13:00,25/05/2025,13:40,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
United Kingdom,Moto3,Race,Europe/London,25/05/2025,14:30,25/05/2025,15:20,Silverstone,Tissot Grand Prix of the United Kingdom,GBR
Aragon,Moto3,Free Practice 1,Europe/Madrid,06/06/2025,09:00,06/06/2025,09:35,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto2,Free Practice 1,Europe/Madrid,06/06/2025,09:50,06/06/2025,10:30,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Free Practice 1,Europe/Madrid,06/06/2025,10:45,06/06/2025,11:30,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto3,Practice,Europe/Madrid,06/06/2025,13:15,06/06/2025,13:50,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto2,Practice,Europe/Madrid,06/06/2025,14:05,06/06/2025,14:45,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Practice,Europe/Madrid,06/06/2025,15:00,06/06/2025,16:00,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto3,Free Practice 2,Europe/Madrid,07/06/2025,08:40,07/06/2025,09:10,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto2,Free Practice 2,Europe/Madrid,07/06/2025,09:25,07/06/2025,09:55,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Free Practice 2,Europe/Madrid,07/06/2025,10:10,07/06/2025,10:40,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Qualifying 1,Europe/Madrid,07/06/2025,10:50,07/06/2025,11:05,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Qualifying 2,Europe/Madrid,07/06/2025,11:15,07/06/2025,11:30,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto3,Qualifying 1,Europe/Madrid,07/06/2025,12:50,07/06/2025,13:05,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto3,Qualifying 2,Europe/Madrid,07/06/2025,13:15,07/06/2025,13:30,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto2,Qualifying 1,Europe/Madrid,07/06/2025,13:45,07/06/2025,14:00,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto2,Qualifying 2,Europe/Madrid,07/06/2025,14:10,07/06/2025,14:25,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Sprint,Europe/Madrid,07/06/2025,15:00,07/06/2025,15:30,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Warm Up,Europe/Madrid,08/06/2025,09:40,08/06/2025,09:50,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto3,Race,Europe/Madrid,08/06/2025,11:00,08/06/2025,11:30,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,Moto2,Race,Europe/Madrid,08/06/2025,12:15,08/06/2025,12:55,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Race,Europe/Madrid,08/06/2025,14:00,08/06/2025,14:50,MotorLand Aragón,Gran Premio GoPro de Aragón,ESP
Aragon,MotoGP,Testing,Europe/Madrid,09/06/2025,,09/06/2025,,MotorLand Aragón,Aragon MotoGP Test,ESP
Italy,Moto3,Free Practice 1,Europe/Rome,20/06/2025,09:00,20/06/2025,09:35,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto2,Free Practice 1,Europe/Rome,20/06/2025,09:50,20/06/2025,10:30,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Free Practice 1,Europe/Rome,20/06/2025,10:45,20/06/2025,11:30,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto3,Practice,Europe/Rome,20/06/2025,13:15,20/06/2025,13:50,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto2,Practice,Europe/Rome,20/06/2025,14:05,20/06/2025,14:45,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Practice,Europe/Rome,20/06/2025,15:00,20/06/2025,16:00,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto3,Free Practice 2,Europe/Rome,21/06/2025,08:40,21/06/2025,09:10,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto2,Free Practice 2,Europe/Rome,21/06/2025,09:25,21/06/2025,09:55,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Free Practice 2,Europe/Rome,21/06/2025,10:10,21/06/2025,10:40,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Qualifying 1,Europe/Rome,21/06/2025,10:50,21/06/2025,11:05,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Qualifying 2,Europe/Rome,21/06/2025,11:15,21/06/2025,11:30,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto3,Qualifying 1,Europe/Rome,21/06/2025,12:50,21/06/2025,13:05,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto3,Qualifying 2,Europe/Rome,21/06/2025,13:15,21/06/2025,13:30,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto2,Qualifying 1,Europe/Rome,21/06/2025,13:45,21/06/2025,14:00,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto2,Qualifying 2,Europe/Rome,21/06/2025,14:10,21/06/2025,14:25,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Sprint,Europe/Rome,21/06/2025,15:00,21/06/2025,15:30,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Warm Up,Europe/Rome,22/06/2025,09:40,22/06/2025,09:50,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto3,Race,Europe/Rome,22/06/2025,11:00,22/06/2025,11:30,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,Moto2,Race,Europe/Rome,22/06/2025,12:15,22/06/2025,12:55,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Italy,MotoGP,Race,Europe/Rome,22/06/2025,14:00,22/06/2025,14:50,Autodromo Internazionale del Mugello,Gran Premio d’Italia Brembo,ITA
Netherlands,Moto3,Free Practice 1,Europe/Amsterdam,27/06/2025,09:00,27/06/2025,09:35,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto2,Free Practice 1,Europe/Amsterdam,27/06/2025,09:50,27/06/2025,10:30,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Free Practice 1,Europe/Amsterdam,27/06/2025,10:45,27/06/2025,11:30,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto3,Practice,Europe/Amsterdam,27/06/2025,13:15,27/06/2025,13:50,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto2,Practice,Europe/Amsterdam,27/06/2025,14:05,27/06/2025,14:45,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Practice,Europe/Amsterdam,27/06/2025,15:00,27/06/2025,16:00,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto3,Free Practice 2,Europe/Amsterdam,28/06/2025,08:40,28/06/2025,09:10,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto2,Free Practice 2,Europe/Amsterdam,28/06/2025,09:25,28/06/2025,09:55,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Free Practice 2,Europe/Amsterdam,28/06/2025,10:10,28/06/2025,10:40,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Qualifying 1,Europe/Amsterdam,28/06/2025,10:50,28/06/2025,11:05,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Qualifying 2,Europe/Amsterdam,28/06/2025,11:15,28/06/2025,11:30,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto3,Qualifying 1,Europe/Amsterdam,28/06/2025,12:50,28/06/2025,13:05,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto3,Qualifying 2,Europe/Amsterdam,28/06/2025,13:15,28/06/2025,13:30,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto2,Qualifying 1,Europe/Amsterdam,28/06/2025,13:45,28/06/2025,14:00,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto2,Qualifying 2,Europe/Amsterdam,28/06/2025,14:10,28/06/2025,14:25,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Sprint,Europe/Amsterdam,28/06/2025,15:00,28/06/2025,15:30,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Warm Up,Europe/Amsterdam,29/06/2025,09:40,29/06/2025,09:50,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto3,Race,Europe/Amsterdam,29/06/2025,11:00,29/06/2025,11:30,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,Moto2,Race,Europe/Amsterdam,29/06/2025,12:15,29/06/2025,12:55,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Netherlands,MotoGP,Race,Europe/Amsterdam,29/06/2025,14:00,29/06/2025,14:50,TT Circuit Assen,Motul Grand Prix of the Netherlands,NLD
Germany,Moto3,Free Practice 1,Europe/Berlin,11/07/2025,09:00,11/07/2025,09:35,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto2,Free Practice 1,Europe/Berlin,11/07/2025,09:50,11/07/2025,10:30,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Free Practice 1,Europe/Berlin,11/07/2025,10:45,11/07/2025,11:30,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto3,Practice,Europe/Berlin,11/07/2025,13:15,11/07/2025,13:50,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto2,Practice,Europe/Berlin,11/07/2025,14:05,11/07/2025,14:45,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Practice,Europe/Berlin,11/07/2025,15:00,11/07/2025,16:00,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto3,Free Practice 2,Europe/Berlin,12/07/2025,08:40,12/07/2025,09:10,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto2,Free Practice 2,Europe/Berlin,12/07/2025,09:25,12/07/2025,09:55,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Free Practice 2,Europe/Berlin,12/07/2025,10:10,12/07/2025,10:40,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Qualifying 1,Europe/Berlin,12/07/2025,10:50,12/07/2025,11:05,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Qualifying 2,Europe/Berlin,12/07/2025,11:15,12/07/2025,11:30,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto3,Qualifying 1,Europe/Berlin,12/07/2025,12:50,12/07/2025,13:05,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto3,Qualifying 2,Europe/Berlin,12/07/2025,13:15,12/07/2025,13:30,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto2,Qualifying 1,Europe/Berlin,12/07/2025,13:45,12/07/2025,14:00,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto2,Qualifying 2,Europe/Berlin,12/07/2025,14:10,12/07/2025,14:25,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Sprint,Europe/Berlin,12/07/2025,15:00,12/07/2025,15:30,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Warm Up,Europe/Berlin,13/07/2025,09:40,13/07/2025,09:50,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto3,Race,Europe/Berlin,13/07/2025,11:00,13/07/2025,11:30,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,Moto2,Race,Europe/Berlin,13/07/2025,12:15,13/07/2025,12:55,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Germany,MotoGP,Race,Europe/Berlin,13/07/2025,14:00,13/07/2025,14:50,Sachsenring,Liqui Moly Motorrad Grand Prix Deutschland,DEU
Czechia,Moto3,Free Practice 1,Europe/Prague,18/07/2025,09:00,18/07/2025,09:35,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto2,Free Practice 1,Europe/Prague,18/07/2025,09:50,18/07/2025,10:30,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Free Practice 1,Europe/Prague,18/07/2025,10:45,18/07/2025,11:30,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto3,Practice,Europe/Prague,18/07/2025,13:15,18/07/2025,13:50,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto2,Practice,Europe/Prague,18/07/2025,14:05,18/07/2025,14:45,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Practice,Europe/Prague,18/07/2025,15:00,18/07/2025,16:00,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto3,Free Practice 2,Europe/Prague,19/07/2025,08:40,19/07/2025,09:10,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto2,Free Practice 2,Europe/Prague,19/07/2025,09:25,19/07/2025,09:55,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Free Practice 2,Europe/Prague,19/07/2025,10:10,19/07/2025,10:40,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Qualifying 1,Europe/Prague,19/07/2025,10:50,19/07/2025,11:05,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Qualifying 2,Europe/Prague,19/07/2025,11:15,19/07/2025,11:30,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto3,Qualifying 1,Europe/Prague,19/07/2025,12:50,19/07/2025,13:05,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto3,Qualifying 2,Europe/Prague,19/07/2025,13:15,19/07/2025,13:30,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto2,Qualifying 1,Europe/Prague,19/07/2025,13:45,19/07/2025,14:00,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto2,Qualifying 2,Europe/Prague,19/07/2025,14:10,19/07/2025,14:25,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Sprint,Europe/Prague,19/07/2025,15:00,19/07/2025,15:30,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Warm Up,Europe/Prague,20/07/2025,09:40,20/07/2025,09:50,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto3,Race,Europe/Prague,20/07/2025,11:00,20/07/2025,11:30,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,Moto2,Race,Europe/Prague,20/07/2025,12:15,20/07/2025,12:55,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Race,Europe/Prague,20/07/2025,14:00,20/07/2025,14:50,Automotodrom Brno,Tissot Grand Prix of Czechia,CZE
Czechia,MotoGP,Testing,Europe/Prague,21/07/2025,,21/07/2025,,Automotodrom Brno,Czechia Moto2 Test,CZE
Czechia,MotoGP,Testing,Europe/Prague,22/07/2025,,22/07/2025,,Automotodrom Brno,Czechia Moto3 Test,CZE
Austria,Moto3,Free Practice 1,Europe/Vienna,15/08/2025,09:00,15/08/2025,09:35,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto2,Free Practice 1,Europe/Vienna,15/08/2025,09:50,15/08/2025,10:30,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Free Practice 1,Europe/Vienna,15/08/2025,10:45,15/08/2025,11:30,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto3,Practice,Europe/Vienna,15/08/2025,13:15,15/08/2025,13:50,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto2,Practice,Europe/Vienna,15/08/2025,14:05,15/08/2025,14:45,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Practice,Europe/Vienna,15/08/2025,15:00,15/08/2025,16:00,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto3,Free Practice 2,Europe/Vienna,16/08/2025,08:40,16/08/2025,09:10,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto2,Free Practice 2,Europe/Vienna,16/08/2025,09:25,16/08/2025,09:55,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Free Practice 2,Europe/Vienna,16/08/2025,10:10,16/08/2025,10:40,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Qualifying 1,Europe/Vienna,16/08/2025,10:50,16/08/2025,11:05,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Qualifying 2,Europe/Vienna,16/08/2025,11:15,16/08/2025,11:30,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto3,Qualifying 1,Europe/Vienna,16/08/2025,12:45,16/08/2025,13:00,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto3,Qualifying 2,Europe/Vienna,16/08/2025,13:10,16/08/2025,13:25,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto2,Qualifying 1,Europe/Vienna,16/08/2025,13:40,16/08/2025,13:55,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto2,Qualifying 2,Europe/Vienna,16/08/2025,14:05,16/08/2025,14:20,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Sprint,Europe/Vienna,16/08/2025,15:00,16/08/2025,15:30,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Warm Up,Europe/Vienna,17/08/2025,09:40,17/08/2025,09:50,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto3,Race,Europe/Vienna,17/08/2025,11:00,17/08/2025,11:30,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,Moto2,Race,Europe/Vienna,17/08/2025,12:15,17/08/2025,12:55,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Austria,MotoGP,Race,Europe/Vienna,17/08/2025,14:00,17/08/2025,14:50,Red Bull Ring - Spielberg,Motorrad Grand Prix von Österreich,AUT
Hungary,Moto3,Free Practice 1,Europe/Budapest,22/08/2025,09:00,22/08/2025,09:35,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto2,Free Practice 1,Europe/Budapest,22/08/2025,09:50,22/08/2025,10:30,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Free Practice 1,Europe/Budapest,22/08/2025,10:45,22/08/2025,11:30,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto3,Practice,Europe/Budapest,22/08/2025,13:15,22/08/2025,13:50,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto2,Practice,Europe/Budapest,22/08/2025,14:05,22/08/2025,14:45,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Practice,Europe/Budapest,22/08/2025,15:00,22/08/2025,16:00,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto3,Free Practice 2,Europe/Budapest,23/08/2025,08:40,23/08/2025,09:10,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto2,Free Practice 2,Europe/Budapest,23/08/2025,09:25,23/08/2025,09:55,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Free Practice 2,Europe/Budapest,23/08/2025,10:10,23/08/2025,10:40,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Qualifying 1,Europe/Budapest,23/08/2025,10:50,23/08/2025,11:05,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Qualifying 2,Europe/Budapest,23/08/2025,11:15,23/08/2025,11:30,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto3,Qualifying 1,Europe/Budapest,23/08/2025,12:50,23/08/2025,13:05,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto3,Qualifying 2,Europe/Budapest,23/08/2025,13:15,23/08/2025,13:30,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto2,Qualifying 1,Europe/Budapest,23/08/2025,13:45,23/08/2025,14:00,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto2,Qualifying 2,Europe/Budapest,23/08/2025,14:10,23/08/2025,14:25,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Sprint,Europe/Budapest,23/08/2025,15:00,23/08/2025,15:30,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Warm Up,Europe/Budapest,24/08/2025,09:40,24/08/2025,09:50,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto3,Race,Europe/Budapest,24/08/2025,11:00,24/08/2025,11:30,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,Moto2,Race,Europe/Budapest,24/08/2025,12:15,24/08/2025,12:55,Balaton Park Circuit,Grand Prix of Hungary,HUN
Hungary,MotoGP,Race,Europe/Budapest,24/08/2025,14:00,24/08/2025,14:50,Balaton Park Circuit,Grand Prix of Hungary,HUN
